# File generated by CMD 2.4 (http://stev.oapd.inaf.it/cmd) on Mon Oct 29 23:21:36 CET 2012
# PARSEC isochrones, early release (v0.1)
# Basic reference: Bressan et al. (2012, MNRAS in press, arXiv:1208.4498)
# Warning: no TP-AGB phase is included! They are still in preparation.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01900	Y = 0.28242	[M/H] = 0.119	eta_R = 0.200	Age = 	3.9811e+06 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.019000	6.6000	2.55693388	2.5569	1.7209	4.0007	4.0738	0.468	0.585	0.683	0.712	0.726	0.748	0.790	0.805	0.813	3.29263997	0
	0.019000	6.6000	2.57065320	2.5707	1.6909	3.9989	4.0987	0.543	0.661	0.753	0.778	0.791	0.812	0.852	0.866	0.874	3.29305887	0
	0.019000	6.6000	2.58405662	2.5841	1.6618	3.9962	4.1193	0.616	0.735	0.819	0.839	0.850	0.869	0.906	0.918	0.926	3.29346228	0
	0.019000	6.6000	2.59868956	2.5987	1.6344	3.9931	4.1368	0.684	0.804	0.879	0.894	0.903	0.920	0.953	0.964	0.971	3.29389668	0
	0.019000	6.6000	2.61750674	2.6175	1.6126	3.9904	4.1510	0.739	0.859	0.927	0.936	0.944	0.959	0.989	0.999	1.004	3.29444599	0
	0.019000	6.6000	2.64219260	2.6422	1.6096	3.9904	4.1581	0.746	0.867	0.935	0.944	0.951	0.966	0.996	1.006	1.012	3.29515123	0
	0.019000	6.6000	2.65346074	2.6535	1.6074	3.9903	4.1616	0.752	0.873	0.940	0.949	0.956	0.971	1.001	1.010	1.016	3.29546762	0
	0.019000	6.6000	2.66584516	2.6658	1.6174	3.9923	4.1617	0.726	0.848	0.921	0.932	0.941	0.957	0.990	1.000	1.007	3.29581118	0
	0.019000	6.6000	2.71336246	2.7134	1.6741	4.0048	4.1627	0.585	0.711	0.820	0.848	0.864	0.888	0.935	0.951	0.960	3.29709172	0
	0.019000	6.6000	2.74625754	2.7463	1.7180	4.0157	4.1676	0.475	0.608	0.750	0.791	0.812	0.841	0.900	0.920	0.933	3.29794455	0
	0.019000	6.6000	2.77073288	2.7707	1.7531	4.0252	4.1744	0.387	0.527	0.698	0.750	0.774	0.809	0.879	0.902	0.918	3.29856205	0
	0.019000	6.6000	2.78978753	2.7898	1.7823	4.0337	4.1821	0.314	0.463	0.661	0.719	0.747	0.785	0.864	0.889	0.908	3.29903316	0
	0.019000	6.6000	2.80593872	2.8059	1.8079	4.0416	4.1905	0.250	0.407	0.630	0.695	0.725	0.767	0.854	0.882	0.903	3.29942584	0
	0.019000	6.6000	2.81063128	2.8106	1.8148	4.0439	4.1935	0.233	0.393	0.623	0.689	0.720	0.763	0.852	0.881	0.903	3.29953885	0
	0.019000	6.6000	2.82747316	2.8275	1.8417	4.0530	4.2057	0.166	0.336	0.595	0.669	0.702	0.749	0.847	0.879	0.903	3.29994059	0
	0.019000	6.6000	2.86472821	2.8647	1.8886	4.0715	4.2387	0.049	0.247	0.563	0.649	0.687	0.740	0.857	0.894	0.922	3.30080700	0
